iteration,filename,rssi_temporal_A_a_mean,rssi_temporal_A_a_std,rssi_temporal_A_a_max,rssi_temporal_A_a_min,rssi_temporal_A_b_mean,rssi_temporal_A_b_std,rssi_temporal_A_b_max,rssi_temporal_A_b_min,rssi_temporal_A_c_mean,rssi_temporal_A_c_std,rssi_temporal_A_c_max,rssi_temporal_A_c_min,rssi_temporal_A_d_mean,rssi_temporal_A_d_std,rssi_temporal_A_d_max,rssi_temporal_A_d_min,rssi_temporal_A_e_mean,rssi_temporal_A_e_std,rssi_temporal_A_e_max,rssi_temporal_A_e_min,rssi_temporal_A_f_mean,rssi_temporal_A_f_std,rssi_temporal_A_f_max,rssi_temporal_A_f_min,rssi_temporal_B_a_mean,rssi_temporal_B_a_std,rssi_temporal_B_a_max,rssi_temporal_B_a_min,rssi_temporal_B_b_mean,rssi_temporal_B_b_std,rssi_temporal_B_b_max,rssi_temporal_B_b_min,rssi_temporal_B_c_mean,rssi_temporal_B_c_std,rssi_temporal_B_c_max,rssi_temporal_B_c_min,rssi_temporal_B_d_mean,rssi_temporal_B_d_std,rssi_temporal_B_d_max,rssi_temporal_B_d_min,rssi_temporal_B_e_mean,rssi_temporal_B_e_std,rssi_temporal_B_e_max,rssi_temporal_B_e_min,rssi_temporal_B_f_mean,rssi_temporal_B_f_std,rssi_temporal_B_f_max,rssi_temporal_B_f_min,rssi_temporal_C_a_mean,rssi_temporal_C_a_std,rssi_temporal_C_a_max,rssi_temporal_C_a_min,rssi_temporal_C_b_mean,rssi_temporal_C_b_std,rssi_temporal_C_b_max,rssi_temporal_C_b_min,rssi_temporal_C_c_mean,rssi_temporal_C_c_std,rssi_temporal_C_c_max,rssi_temporal_C_c_min,rssi_temporal_C_d_mean,rssi_temporal_C_d_std,rssi_temporal_C_d_max,rssi_temporal_C_d_min,rssi_temporal_C_e_mean,rssi_temporal_C_e_std,rssi_temporal_C_e_max,rssi_temporal_C_e_min,rssi_temporal_C_f_mean,rssi_temporal_C_f_std,rssi_temporal_C_f_max,rssi_temporal_C_f_min,rssi_temporal_D_a_mean,rssi_temporal_D_a_std,rssi_temporal_D_a_max,rssi_temporal_D_a_min,rssi_temporal_D_b_mean,rssi_temporal_D_b_std,rssi_temporal_D_b_max,rssi_temporal_D_b_min,rssi_temporal_D_c_mean,rssi_temporal_D_c_std,rssi_temporal_D_c_max,rssi_temporal_D_c_min,rssi_temporal_D_d_mean,rssi_temporal_D_d_std,rssi_temporal_D_d_max,rssi_temporal_D_d_min,rssi_temporal_D_e_mean,rssi_temporal_D_e_std,rssi_temporal_D_e_max,rssi_temporal_D_e_min,rssi_temporal_D_f_mean,rssi_temporal_D_f_std,rssi_temporal_D_f_max,rssi_temporal_D_f_min,target_busy,target_throughput,target_channel
75,it0075_08-04-19_17-36-47.mat,36.24523,87.57130221851847,600,0,33.67532,91.30512385894671,599,0,22.64437,68.45838573398514,578,0,22.68444,74.06521073949902,601,0,5.17815,35.90687556133922,669,0,12.38782,57.00575703950962,408,0,43.30574,91.41489945874469,594,0,7.94835,31.86998811228991,632,0,24.15158,75.6664844135341,590,0,30.15354,86.06050188947542,609,0,21.82998,78.0308289921336,631,0,1.85668,19.42382864879115,428,0,56.11317,107.11504545371346,613,0,35.31842,76.69507238867176,538,0,25.65215,72.82956398590822,576,0,11.21026,62.56039906148617,545,0,14.88542,61.662469877743305,594,0,0.04889,1.6966672531465912,249,0,38.87746,81.37060380720055,541,0,27.98918,62.32982498714079,504,0,15.92594,52.48536496125754,489,0,0.10211,2.526029205670433,139,0,7.09238,12.170452166439832,131,0,0.13944,3.821750447949212,276,0,0,0.007769648093841642,rssi_temporal_B_b
76,it0076_08-04-19_17-36-57.mat,37.04467,90.33091926129778,600,0,32.90916,91.04760572411774,627,0,23.5422,70.44599633165821,606,0,25.21134,82.01985781141296,830,0,4.91081,33.97121185862966,659,0,7.82132,49.17146340569497,488,0,42.86956,92.51565729867782,615,0,10.21202,51.26540517268541,646,0,25.60529,78.67867470932578,791,0,29.86396,86.12787558693411,806,0,19.45815,72.42315284891636,602,0,1.46615,16.767926949313082,429,0,63.57891,111.16734481497657,644,0,36.19118,77.86785106966545,845,0,25.47462,75.00253552951126,609,0,17.09039,78.25704121449967,532,0,12.65226,56.54174543549571,730,0,0.30362,7.024418473838244,275,0,43.13681,88.32588280353558,598,0,28.30389,63.33766841988975,559,0,14.77483,49.332793236052424,462,0,0.08738,2.3792655874449995,175,0,6.86079,12.024716652624294,232,0,0.22756,4.794878147189978,197,0,0,0.009982424242424244,rssi_temporal_B_b
77,it0077_08-04-19_17-37-06.mat,35.69729,86.73864534713405,584,0,32.09782,90.5638612872022,593,0,25.2796,74.40246571075451,605,0,24.06835,77.096015968904,795,0,7.31207,40.78504287499402,704,0,10.8629,56.21055544637501,432,0,43.07493,92.4288464468485,627,0,9.335,42.35580875157503,673,0,24.07896,76.17363379357978,594,0,29.95812,85.42464039178391,613,0,21.14662,76.6158015201538,599,0,2.49566,23.07756402145599,381,0,57.2744,107.98966165629004,671,0,36.59715,79.07499934794498,560,0,25.13267,74.4408520146774,607,0,11.69214,64.81495924723242,567,0,13.75887,59.102894906451915,568,0,0.50978,8.812376770860402,301,0,40.43748,83.86501410749061,581,0,28.88584,64.3268011601261,532,0,14.66804,49.23100346893612,488,0,0.22867,4.433095987129086,188,0,7.03501,12.086509185860903,148,0,0.36332,6.330805523596504,211,0,0,0.00912512218963832,rssi_temporal_B_b
78,it0078_08-04-19_17-37-15.mat,35.63567,86.85750959848608,598,0,31.69497,90.11881793886946,625,0,22.70776,68.36674612545488,571,0,87.63256,160.10966344304893,854,0,6.10642,38.435010274274674,706,0,6.25118,42.4561855164545,425,0,40.3928,87.56497820567309,557,0,8.59809,37.00407434799444,637,0,24.68951,77.4536229363088,590,0,35.73895,92.10828965352412,757,0,21.69545,78.02900498723214,728,0,1.13963,15.963974237736036,723,0,54.51626,104.54671336590359,582,0,35.75575,78.01845379099422,523,0,25.46897,74.7943667473634,650,0,2.5744,22.208154012434257,772,0,14.53961,61.320625657668415,720,0,0.29188,5.847456375690204,317,0,37.99771,79.82533873874824,555,0,28.18505,62.454716447178754,501,0,18.37516,55.671069461385414,616,0,0.12491,2.9458831429471197,179,0,6.97009,12.154921447376779,210,0,0.31294,7.615406000759251,370,0,0,0.008404780058651026,rssi_temporal_B_b
79,it0079_08-04-19_17-37-24.mat,37.04303,89.13158698474464,602,0,32.83534,89.2249620178367,595,0,22.38837,68.71190463626445,600,0,27.42452,78.93302643868155,589,0,4.95197,35.6432894542451,614,0,6.84879,45.82816738138129,566,0,41.82553,89.88787465625772,594,0,49.45822,137.453155709251,663,0,24.88641,76.84530751654195,583,0,34.74372,91.8293201573528,646,0,21.46384,77.32334881815713,636,0,0.76997,8.04921339008353,386,0,54.9149,105.39177756347979,601,0,38.12058,77.0265071288034,504,0,24.9919,74.00817261890744,598,0,6.42855,44.54155559584219,522,0,14.29737,61.87939835747517,711,0,0.32611,9.44955883985596,574,0,39.2885,81.64086616241892,561,0,27.43262,60.89149398672692,482,0,15.91419,52.625661104103,461,0,0.12891,3.3174767839278094,222,0,7.06362,12.21197086860266,169,0,0.25286,9.282873575590697,566,0,1,0.048346256109481914,rssi_temporal_B_b
80,it0080_08-04-19_17-37-33.mat,34.73797,84.8033104912721,600,0,36.54203,91.55894567697413,591,0,23.08885,70.00670864765391,594,0,38.21369,111.60748508314259,830,0,5.42828,34.628324768050796,670,0,6.18111,43.21120744862264,471,0,41.02065,88.26816132432748,613,0,44.74789,138.2139922386583,687,0,25.13325,79.2098862165418,845,0,30.33491,85.04541131238004,836,0,19.80936,73.22543940728795,603,0,0.72758,6.966520461722625,360,0,53.16913,102.70773322901786,550,0,41.1537,80.37215585207353,644,0,24.98678,74.35978768952747,612,0,2.5371,19.48087430250501,542,0,13.1432,58.28456394072105,753,0,0.14999,3.471739189498543,238,0,51.13518,83.20678978525491,546,0,27.96171,63.0146311889223,520,0,15.68944,51.16040199691945,476,0,0.1155,2.9525175274670254,156,0,7.18643,12.271601927014254,230,0,0.10535,2.879290082207765,220,0,1,0.04374182795698925,rssi_temporal_B_b
81,it0081_08-04-19_17-37-42.mat,36.0538,87.76333622623972,635,0,30.84268,88.71014942168455,686,0,22.31829,68.23869299360811,611,0,40.25804,114.08484428423611,808,0,4.57122,32.995312208124346,676,0,6.76861,45.78210205602076,642,0,44.16804,94.21124711284952,630,0,9.78959,41.67664954902085,630,0,25.18078,78.8109521487439,645,0,30.28395,83.55429505655289,590,0,20.26891,74.67126138891655,640,0,1.09526,11.408413804398926,344,0,57.50385,108.78845060564794,700,0,35.2405,77.23866635144601,599,0,24.56721,72.6732971786467,588,0,1.99203,16.2629156819772,529,0,12.87558,56.48718703974911,753,0,0.42805,9.005226437880394,345,0,41.85541,84.8129182597315,583,0,27.41657,61.43612015284738,488,0,16.10219,50.85800986279251,478,0,0.11815,3.089791348537956,182,0,7.18675,12.43770696058964,245,0,0.29889,6.421524333668759,267,0,0,0.009569491691104595,rssi_temporal_B_b
82,it0082_08-04-19_17-37-51.mat,36.07709,86.42804629940387,600,0,30.45919,87.91336732570252,614,0,21.71425,67.37824409212146,616,0,43.2579,117.96513301645534,822,0,5.13928,35.52211087592628,638,0,7.80006,47.92067345098982,399,0,41.49762,90.97613156391957,575,0,8.25798,35.96784517203665,693,0,24.21442,76.51065784623474,584,0,36.6042,87.87883057005254,601,0,21.2008,76.57722415548895,604,0,0.69018,5.9866160364265895,272,0,54.68218,106.25193179630946,629,0,34.87242,76.23789650392776,608,0,24.84664,73.43095219803703,575,0,2.16219,17.754329736824765,505,0,13.47057,56.95514036393115,576,0,0.22694,6.726260345570933,337,0,38.44046,80.98142796338183,574,0,27.23056,62.056788847686924,490,0,16.39519,52.67224558402555,503,0,0.11368,2.8671025195482636,173,0,6.96719,11.971388954666036,95,0,0.05291,1.1231253411351736,104,0,0,0.008072316715542522,rssi_temporal_B_b
83,it0083_08-04-19_17-38-00.mat,34.86564,85.6229197551123,640,0,30.6417,89.47836923586615,627,0,22.31921,68.37563977745218,552,0,23.65223,74.61714311086361,697,0,5.0247,33.53409742202703,643,0,5.85021,41.65788992442969,429,0,41.27682,89.5007137998776,609,0,17.33901,56.49828937428017,700,0,25.40327,78.49130680086233,572,0,29.66945,84.9898235478666,599,0,19.8481,73.80544455790508,630,0,0.66306,6.113176869386325,302,0,54.65632,105.26316793664157,611,0,35.49245,77.8063212277608,527,0,25.46147,73.44408945203897,601,0,2.82973,25.181001928579015,535,0,13.191,56.804297539886896,645,0,0.16867,4.909169016350935,311,0,37.69478,79.02695515298309,557,0,27.77151,61.84631745156618,475,0,14.83307,50.472099662834516,460,0,0.07879,2.246767040861157,143,0,6.79353,11.810439455799264,205,0,0.22412,5.280082407084193,265,0,0,0.016949178885630498,rssi_temporal_B_b
84,it0084_08-04-19_17-38-09.mat,34.45819,86.00039216145413,597,0,30.88135,89.72522037965412,609,0,22.45065,69.50387747872416,596,0,21.61059,72.7155022663799,662,0,4.31831,31.614465182000156,645,0,5.638,40.43112978881496,410,0,45.59373,93.07760694542539,556,0,8.24023,34.24445122274702,657,0,24.93499,76.97478849402512,594,0,28.6853,82.61307743880505,571,0,19.49195,72.93036895009855,596,0,0.67418,5.958473070141377,251,0,58.91055,111.38734590920775,696,0,34.79011,76.89290614996874,555,0,24.0418,71.77820290840388,578,0,14.97624,75.39795232937298,555,0,15.37872,64.22659924954458,582,0,0.18501,5.0529200765399,333,0,40.67423,83.14079554531037,658,0,27.36579,61.22244529317577,596,0,15.08231,50.8638757377365,495,0,0.09214,2.5310808403525953,179,0,7.21044,12.243220777491517,94,0,0.10454,2.300997911428865,154,0,0,0.00805496578690127,rssi_temporal_B_b
85,it0085_08-04-19_17-38-18.mat,34.72236,86.30203448372697,618,0,30.04225,88.34642757314808,606,0,23.68263,70.96362382434468,601,0,26.18133,80.83575204964137,669,0,5.09392,37.09232695630728,672,0,8.94589,53.35672705580711,564,0,42.75287,91.27539885841693,584,0,6.78977,32.14743307555209,675,0,29.30683,85.34603743203958,623,0,31.26223,87.77827285511547,631,0,21.12485,76.81939053700896,642,0,1.73918,17.732816835675035,466,0,57.55205,108.91952456193287,639,0,35.9352,79.72458956281932,614,0,26.28616,76.69337815257848,623,0,2.4639,21.056099752565764,538,0,15.78156,65.51101452402031,608,0,0.59697,11.269539334821987,387,0,39.74918,82.87747383534081,652,0,28.07624,63.77765429570454,607,0,16.08915,53.0211090253448,489,0,0.16097,3.96784559416064,181,0,7.26067,12.389645723389348,167,0,0.53814,10.32685650817324,335,0,0,0.006637116324535679,rssi_temporal_B_b
86,it0086_08-04-19_17-38-27.mat,37.94594,91.22195337481213,610,0,31.64128,90.98916913546138,648,0,23.08989,70.76072406206637,588,0,25.36933,79.87917904780382,672,0,4.9365,34.894481336595334,628,0,10.25622,56.81284618210569,610,0,43.91032,93.11863915187764,600,0,10.43819,41.73372424699119,644,0,25.38264,79.060706590761,623,0,30.11028,85.58453936501381,601,0,22.40985,79.4305536489423,637,0,2.99732,27.614530465274974,470,0,59.81645,111.44621518650824,675,0,36.25903,79.72531513552705,562,0,25.56705,74.71565889622804,589,0,2.38301,20.569549663031033,609,0,15.03842,62.629841321079525,601,0,0.42924,9.71282312319132,418,0,42.90972,88.23398194302239,561,0,29.00337,64.88967651824981,567,0,16.40494,53.46645306728696,500,0,0.11052,2.6927839366722313,154,0,6.97783,11.946116460636903,106,0,0.32709,7.735463924801148,339,0,0,0.010203509286412513,rssi_temporal_B_b
87,it0087_08-04-19_17-38-36.mat,43.4681,97.8498724699731,596,0,31.60541,91.48049523659073,649,0,22.77147,70.66039034734453,754,0,25.97395,80.42848296093555,639,0,4.64304,34.208131483002695,630,0,11.60532,59.363234141155075,480,0,41.61726,89.7442955852482,588,0,7.96816,34.967233036292704,651,0,24.98969,78.39980359480437,643,0,46.7421,104.94341698072347,616,0,19.58145,73.07740653510837,587,0,3.32906,29.660009432169772,476,0,56.43399,108.26725221727898,696,0,35.4691,78.14451398012531,613,0,25.63038,74.56931340072536,604,0,2.68971,21.05678869428812,607,0,13.05467,57.6682325131532,540,0,0.07154,2.183186210198296,283,0,39.41938,82.8386400203166,611,0,27.96235,62.5903776348849,562,0,15.91773,53.27961806964367,560,0,0.0947,2.3755150830925067,163,0,7.1211,12.091866472550878,113,0,0.07142,1.8480365752874046,144,0,0,0.007789012707722386,rssi_temporal_B_b
88,it0088_08-04-19_17-38-45.mat,37.99908,91.14325569757536,543,0,30.52206,89.11330166342397,675,0,23.41295,70.64356929188601,598,0,23.87618,78.70733834025643,717,0,4.2649,32.37505317354707,642,0,5.83382,41.88239802360414,420,0,40.34016,87.90372353418483,578,0,7.52969,34.49711290099361,736,0,26.54032,81.2080390989562,660,0,33.08268,89.68982999213232,616,0,22.79878,77.85830829469388,601,0,0.6042,6.252857135742028,341,0,65.39121,116.6567242156915,663,0,35.42318,77.53306442213929,578,0,26.05835,76.22740888471483,597,0,3.06879,25.763884760181256,535,0,13.08667,57.76236835787726,568,0,0.13341,4.75302133089049,311,0,38.56986,80.68844315997428,641,0,28.90087,64.844361537786,566,0,15.76411,52.55764726381785,499,0,0.08472,2.2447722649747788,130,0,7.14236,12.194638724882342,96,0,0.08692,2.700985915105815,206,0,0,0.007360400782013686,rssi_temporal_B_b
89,it0089_08-04-19_17-38-54.mat,36.62214,88.57894141284598,681,0,30.94071,89.11975849774224,617,0,21.73578,66.6572145216975,583,0,22.72103,74.83800241681429,722,0,4.05106,30.2012846229494,617,0,7.55374,47.749749863349024,448,0,43.02138,91.7218793031172,556,0,7.88718,35.249012633655425,701,0,25.07758,77.53274057676279,606,0,41.51389,95.99907857405664,621,0,24.25489,81.6253633442933,565,0,1.25923,13.706427317397486,368,0,65.12311,116.34141478393624,665,0,35.72818,77.80820235609868,576,0,25.42935,74.37158159255121,571,0,8.69732,54.42347126762128,544,0,12.88241,57.61197204220578,608,0,0.68306,13.284317409502078,432,0,40.6809,84.92099690412259,614,0,27.91659,62.173014023544816,490,0,15.65557,51.69958914706286,496,0,0.06915,1.9190800602111422,131,0,6.99078,12.156287878772861,162,0,0.59843,10.912445717395345,339,0,0,0.007709853372434018,rssi_temporal_B_b
90,it0090_08-04-19_17-39-03.mat,39.55761,92.75251188559747,643,0,29.52449,86.59799905448104,536,0,23.24858,70.49169900054616,580,0,24.41182,79.56697445729353,744,0,6.15818,40.32177623924323,626,0,5.62875,40.723946805749314,437,0,42.06725,89.87586176186295,667,0,7.94939,34.472450574740115,622,0,24.89137,77.96060100796491,616,0,30.34397,86.17503347628652,609,0,23.49614,80.27745801344486,625,0,0.63063,5.038832781815646,217,0,62.36894,116.86453911805924,735,0,36.96357,79.21714083994134,611,0,25.08826,74.04663483354527,633,0,3.52641,29.00912964071656,547,0,14.19681,60.00852152672901,602,0,0.10555,3.1170224890911515,298,0,39.34818,81.6416910082563,558,0,28.98978,64.44916396317024,553,0,16.34347,53.9782485669839,491,0,0.11581,2.8330721917910955,174,0,6.96888,11.965806765345995,110,0,0.10133,2.840373607661499,194,0,0,0.0077706647116324535,rssi_temporal_B_b
91,it0091_08-04-19_17-39-12.mat,39.13996,93.11326979114416,588,0,31.166,90.23751184513013,622,0,22.25851,68.2249920672762,605,0,24.5755,79.01856553842268,730,0,4.63772,32.57585076711888,615,0,5.84733,41.04121564806652,415,0,45.79676,94.86609485744842,626,0,7.06467,32.04022359146546,653,0,24.63241,76.92679941081587,555,0,29.84087,85.34414149572952,607,0,19.92749,73.46963408306794,616,0,0.91898,9.886988204685997,328,0,62.52536,116.01864322974303,670,0,34.76238,76.44108853709241,540,0,25.36633,73.9790849654894,604,0,2.15581,16.879916861285185,486,0,13.3094,58.14539372676051,564,0,0.51095,9.796568792056739,353,0,42.19588,86.68892623066455,588,0,28.03306,62.40069444354286,560,0,14.47494,49.51516668654565,483,0,0.10727,2.85607127836474,171,0,6.8921,11.839608844467794,116,0,0.36482,7.014700732575837,259,0,0,0.0069058357771260995,rssi_temporal_B_b
92,it0092_08-04-19_17-39-22.mat,36.29898,89.27988066165635,629,0,31.24386,91.02938158803674,626,0,22.32399,68.48437968237648,580,0,25.26234,80.99172092087191,653,0,4.93651,35.071372072103195,619,0,6.1956,42.83274215643916,421,0,44.28677,93.65390548699558,591,0,7.17776,32.999047885998166,613,0,27.58515,83.41296403723763,614,0,33.6898,92.01621050641023,715,0,24.03765,82.67554446435476,681,0,0.68959,6.4919315794222605,327,0,73.21358,127.65613296502289,677,0,39.65641,85.41594813564912,579,0,26.74225,78.41378306737597,619,0,5.58316,40.97794387733967,696,0,14.19933,61.26245438725991,620,0,0.25728,6.54256883812467,318,0,40.4274,84.21203054932235,554,0,28.29335,63.71161523440997,501,0,16.49316,54.37077223301505,531,0,0.13956,3.155598676384562,171,0,6.89067,11.930278997202874,99,0,0.18679,4.100407235373091,223,0,0,0.007016383186705767,rssi_temporal_B_b
93,it0093_08-04-19_17-39-31.mat,38.28991,91.18815658950398,625,0,31.77828,89.23751386183727,611,0,26.42687,80.0005505731248,740,0,24.74703,79.94936445137698,619,0,5.01639,34.904852404327684,608,0,6.92961,44.331661769528786,473,0,42.89638,91.19506095669654,573,0,8.66289,40.08636958927436,690,0,27.62458,85.51749762372376,689,0,33.39423,93.48608983537123,720,0,20.95251,74.94838940697726,590,0,2.41484,24.96517790392049,523,0,70.71403,127.45846998594915,719,0,40.59221,85.56357342535374,588,0,25.26947,73.95291945500935,637,0,5.09052,38.435049969131036,610,0,15.15274,65.71743627449567,668,0,0.43718,7.5113416676117195,314,0,40.95875,84.34665973491481,577,0,29.68005,65.40808743571012,522,0,16.98362,55.873138910352985,505,0,0.09547,2.519856241752692,172,0,7.15037,12.580068317107822,140,0,1.5064,23.7204051196433,529,0,0,0.008468123167155426,rssi_temporal_B_b
94,it0094_08-04-19_17-39-40.mat,38.1532,91.05347818595399,591,0,29.68525,87.93988470789292,584,0,21.81433,67.54243907833875,496,0,21.76834,72.83153886637574,575,0,5.49805,35.53027013966401,626,0,29.64894,94.3291430941488,521,0,45.23137,93.14890068016423,642,0,6.82466,28.68702975012227,616,0,24.55667,77.02627868793286,567,0,31.36123,88.38009777595349,763,0,21.11116,75.39416305957909,594,0,0.547,5.024503060005039,328,0,72.36647,126.01612678438859,667,0,44.16086,86.91871872077039,588,0,24.09869,72.14355155025223,536,0,26.5167,92.80556233928007,554,0,15.80606,66.95585446603157,715,0,0.05336,1.7660556928930642,255,0,41.56964,85.46753717213572,605,0,27.44054,61.94892512795036,532,0,14.80899,50.44466874883708,453,0,0.11074,2.8609887543295236,165,0,7.10675,12.355804078954149,172,0,0.04842,0.8880740417330079,70,0,0,0.006671221896383186,rssi_temporal_B_b
95,it0095_08-04-19_17-39-49.mat,36.05948,88.10313491658285,634,0,30.18354,87.5324005901152,583,0,22.7993,69.30561881629801,602,0,22.59529,75.20458084329637,602,0,5.07798,35.11764170783112,627,0,6.73235,45.205913257863735,519,0,40.31108,87.77923723314984,573,0,6.94439,31.726466515007626,674,0,25.21086,78.1625205457219,608,0,31.61741,87.25798287200948,701,0,22.98086,79.21418682067247,599,0,1.02771,12.598785741328408,552,0,70.19994,122.3494116209653,779,0,34.10809,75.76294467978327,508,0,25.61216,75.49990741805186,624,0,94.17932,175.12342203239862,567,0,13.73474,58.96201452742604,567,0,0.27751,4.979513851763041,240,0,39.33101,81.32183029408462,655,0,27.49582,61.88283576669382,492,0,16.065,53.53697185123566,499,0,0.09901,2.3571989775791096,139,0,6.89865,11.896415349906878,103,0,0.26703,5.137723715722752,219,0,0,0.006788260019550342,rssi_temporal_B_b
96,it0096_08-04-19_17-39-58.mat,36.63691,89.48928112155052,660,0,31.0489,89.78550745409864,607,0,23.57387,71.01520064903781,621,0,24.07215,76.76913770765893,621,0,4.86845,34.157562626708305,614,0,6.05676,43.423984136677284,426,0,42.34445,92.08523499561426,633,0,10.1036,46.0315177572932,632,0,25.79693,79.39348293515722,605,0,38.54449,104.99676290552915,736,0,21.30647,76.83552932165627,605,0,0.88193,9.615013753245492,347,0,65.03157,120.5033873106275,745,0,40.21678,84.7029016411575,590,0,25.57406,75.86668488286806,606,0,11.00642,60.10793840071044,551,0,12.89529,56.704279254884284,566,0,0.39102,8.39554544741436,366,0,38.98483,81.25423410426745,565,0,28.79242,64.2965900382252,537,0,15.53059,52.00517555255342,520,0,0.11371,2.927066797307502,179,0,6.99023,12.004173213807771,112,0,0.20737,5.216580075403809,256,0,0,0.009876441837732161,rssi_temporal_B_b
97,it0097_08-04-19_17-40-07.mat,40.97479,91.48826358859316,570,0,32.27886,92.84238491712931,653,0,24.59088,73.60244751926122,672,0,22.96733,76.25320519605128,763,0,4.98643,34.94885528676297,650,0,6.1563,43.400870386548696,525,0,46.37612,91.9696737720951,605,0,8.91207,36.22414027019965,572,0,27.18496,82.74317669631981,625,0,30.59984,87.03602835593087,712,0,19.57072,73.31534286001532,585,0,1.04853,12.22912404218307,502,0,69.20669,117.87080499107445,750,0,42.19793,89.01829965639142,635,0,26.06803,77.36935260113722,620,0,3.839,31.8162637498497,540,0,13.29759,58.124638065040024,556,0,0.54389,10.255754173531074,446,0,41.08545,82.75039847817955,562,0,28.89406,64.36633915888333,596,0,16.21207,53.53048754042036,553,0,0.15411,3.6760522449905415,192,0,7.11597,12.20187694410577,143,0,0.33894,7.082462825627821,365,0,0,0.008711700879765395,rssi_temporal_B_b
98,it0098_08-04-19_17-40-16.mat,38.14779,90.86442487638327,576,0,29.70296,86.51306159903486,631,0,23.12328,70.34677677080592,563,0,21.78422,73.6032141892703,589,0,4.50768,32.966912518730055,643,0,6.39158,44.69295274541167,540,0,42.28783,91.67444782430435,584,0,19.2478,45.64668241132098,646,0,25.28848,79.17482667672597,582,0,28.96061,83.2448952094235,673,0,20.47156,74.92643319394298,622,0,0.72884,10.11252749090948,547,0,56.02989,108.25407445721339,689,0,37.24616,80.3779936627831,616,0,24.72972,74.4578790237917,584,0,6.19163,44.52931717355545,527,0,12.89839,56.45305381826478,584,0,0.21897,8.759689614312828,496,0,38.9589,82.40764352164186,576,0,28.11184,63.05885276322746,514,0,15.41482,51.168786231135094,501,0,0.08401,2.3733209475121564,150,0,6.8387,11.86385697444132,94,0,0.17112,6.709397733448211,420,0,0,0.01881505376344086,rssi_temporal_B_b
99,it0099_08-04-19_17-40-25.mat,48.34156,100.5487882411638,604,0,32.11129,91.48438153333004,594,0,23.66542,71.82519680602066,623,0,24.86996,79.65427063000702,603,0,5.51584,37.79151874553866,625,0,7.30752,46.978173351564024,566,0,44.06406,94.45521010678237,593,0,8.77806,37.56814478566116,700,0,27.99336,84.23306628581439,622,0,32.11938,89.46431997402988,642,0,22.97111,80.27637021794084,624,0,1.42262,16.73977515785681,556,0,59.95493,110.61212229541164,760,0,37.9008,81.99010134985808,566,0,27.49518,79.2988410808607,639,0,4.49754,35.23670946539135,592,0,14.27588,60.8298966810367,572,0,0.43653,7.472875722176837,304,0,42.91476,89.18931468591066,685,0,30.12591,67.48531348872805,531,0,17.73404,57.02631309560877,504,0,0.10456,2.538686118132764,146,0,7.00729,12.07859829847404,147,0,0.88195,18.51240379306534,585,0,0,0.008580703812316716,rssi_temporal_B_b
100,it0100_08-04-19_17-40-34.mat,33.7421,84.20318882079229,615,0,30.00679,87.28621336669325,592,0,22.70405,69.23210240630787,596,0,21.92644,73.13661865937199,586,0,5.36817,34.857713075460076,604,0,8.42478,50.65906159762141,522,0,39.91503,88.12199356630047,607,0,8.47027,36.16856392127147,667,0,25.28673,78.50245547692825,617,0,32.57441,92.03538017062732,750,0,21.11876,75.14878692342545,610,0,0.87942,10.557857759204754,365,0,53.69342,104.26522991248616,665,0,37.50053,80.37794709818795,541,0,26.3203,77.74960815277463,645,0,3.20784,25.886227275027935,508,0,13.82772,60.11569029464438,586,0,0.40916,9.501797098149378,382,0,38.36319,81.18534253807087,655,0,28.25715,62.79663847593675,467,0,15.95273,53.0819805164342,489,0,0.08166,2.1513836581140056,149,0,7.24971,12.314783591923165,135,0,0.34859,8.576321764713589,369,0,0,0.008279833822091886,rssi_temporal_B_b
101,it0101_08-04-19_17-40-43.mat,37.41647,89.53429579071418,610,0,34.47816,95.71236954027624,622,0,21.75988,67.64013691873782,598,0,22.36317,74.56993977167409,589,0,5.28551,36.16854785638898,637,0,6.61935,45.603369344572556,443,0,44.00756,93.78494027745818,627,0,7.61108,32.74682154398499,606,0,25.22806,78.3591252416488,618,0,30.08648,85.13171889025618,737,0,23.18497,80.9782540939177,637,0,0.61997,6.089123680719582,309,0,59.12415,111.9113784062081,652,0,36.99048,79.83130219011588,591,0,24.77362,74.38857890896693,595,0,13.08612,68.64772147235188,540,0,14.046,59.669350792513235,602,0,0.174,5.717595998319575,294,0,39.55684,83.39957991029931,585,0,27.91646,62.61015301904636,526,0,15.72175,52.48065192942538,501,0,0.09987,2.5378132285690373,147,0,6.80687,11.853728983028928,99,0,0.21757,5.820143752099256,323,0,0,0.007439960899315738,rssi_temporal_B_b
